Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,tconst,has_omdb_data,Season,Episode,seriesID,totalSeasons
FernGully: The Last Rainforest,1992,G,10 Apr 1992,76 min,"Animation, Adventure, Family",Bill Kroyer,"Jim Cox, Diana Young","Samantha Mathis, Christian Slater, Robin Williams","The magical inhabitants of a rainforest fight to save their home, which is threatened by logging and a polluting force of destruction called Hexxus.",English,"Australia, United States, South Korea, Taiwan, United Kingdom, France, Canada, Thailand, Denmark",3 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BOThlNjdjNjYtN2YzOC00NGI1LWI5NGYtMjNlMTY1ODhlNzM5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.6,"37,034",tt0104254,movie,N/A,"$24,650,296",N/A,N/A,True,tt0104254,True,,,,
The Lizzie McGuire Movie,2003,PG,02 May 2003,94 min,"Adventure, Comedy, Family",Jim Fall,"Susan Estelle Jansen, Ed Decter, John J. Strauss","Hilary Duff, Adam Lamberg, Clayton Snyder","Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.","English, Italian",United States,2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BYjliMzM1NzUtNTM4Yi00OTA4LWJjZjktMmE3N2U1Mzg2ZmM2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.6,"43,801",tt0306841,movie,N/A,"$42,734,455",N/A,N/A,True,tt0306841,True,,,,
Recess: Taking the Fifth Grade,2003,G,09 Dec 2003,62 min,"Animation, Comedy, Family",Howy Parkins,"Elijah Aron, Bart Jennett","Rickey D'Shon Collins, Jason Davis, Myles Jeffrey, Ashley Johnson",Wow - fifth grade. But what good is practically being a grown-up when the teacher's a big sourpuss?,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTU2NTgxMDE4MF5BMl5BanBnXkFtZTcwODI0NzQyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"1,935",tt0382937,movie,N/A,N/A,N/A,N/A,True,tt0382937,True,,,,
The Very Hungry Caterpillar and Other Stories,1993,N/A,01 Jan 1993,31 min,Animation,Andrew Goff,Eric Carle,"Brian Cummings, Linda Gary, Jonathan Benair","Author and illustrator Eric Carle's beloved story ""The Very Hungry Caterpillar"" springs to life in this delightful collection of animated tales.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDQ1OTU5MGEtYTU3Mi00MjIxLWJhMGUtYWU4ZGRmMmY5ZDE2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,70,tt6964236,movie,N/A,N/A,N/A,N/A,True,tt6964236,True,,,,
The Hero of Color City,2014,G,31 Jul 2015,77 min,"Animation, Adventure, Family",Frank Gladstone,"Jess Kedward, J.P. McCormick, Kirsty Peart","Owen Wilson, Christina Ricci, Rosie Perez",A diverse band of crayons strive to protect not only their magical multihued homeland but the imagination of children everywhere from a terrifying monster.,"English, Hindi",United States,N/A,https://m.media-amazon.com/images/M/MV5BMTAzMzQ4Njc1ODReQTJeQWpwZ15BbWU4MDM5MDgyNDEx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,3.9,808,tt0498351,movie,N/A,"$32,188",N/A,N/A,True,tt0498351,True,,,,
The Little Engine That Could,2011,G,01 May 2011,83 min,"Animation, Family",Elliot M. Bour,"David Koepp, John Kamps, Cliff Ruby","Jodi Benson, Corbin Bleu, Jamie Lee Curtis","Featuring an all-star cast, the timeless story comes to life in this all-new, feature-length film filled with fun and adventure!",English,"United States, India",3 nominations,https://m.media-amazon.com/images/M/MV5BNjE1YWE1NzYtMThjYi00NTcyLWIyYjItYTZiYzY0NzNhZDMzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,440,tt1764666,movie,19 Apr 2011,N/A,Kidtoon Films,N/A,True,tt1764666,True,,,,
Delhi Safari,2012,PG,07 Dec 2012,96 min,"Animation, Adventure, Comedy",Nikkhil Advani,"Nikkhil Advani, Rahul Awate, Girish Dhamija","Govinda, Akshaye Khanna, Urmila Matondkar",A group of animals plan a trip to Delhi in order to ask the parliament why the forest they live in is on the verge of destruction.,"Hindi, English",India,1 win total,https://m.media-amazon.com/images/M/MV5BMjIyOTg2NzAwM15BMl5BanBnXkFtZTcwMTUxNjU0OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.5,"2,131",tt1172587,movie,N/A,N/A,N/A,N/A,True,tt1172587,True,,,,
Monster Math Squad,2012–,TV-Y,12 Nov 2012,30 min,Animation,N/A,N/A,"Julie Sype, Jenna Warren, Annick Obonsawin","A group of animated monster characters solve basic math problems in Monstrovia, asking the viewer for help along the way.",English,Canada,1 nomination,https://m.media-amazon.com/images/M/MV5BNGEzYzBjOWQtMjE4ZC00ZjUyLWI5ZjItYzcxMGE2MjczZWI1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,46,tt2289057,series,,,,,True,tt2289057,True,,,,2
Care Bears: Welcome to Care-a-Lot,2012–2016,TV-Y,02 Jun 2012,N/A,"Animation, Family",N/A,Kaz,"David Lodge, Michaela Dean, Patty Mattson","The Care Bears try to help kids and have fun in Care-a-Lot, but must contend with the antics of the mischievous Beastly and the young Beasties.",English,"United States, Canada",1 win,https://m.media-amazon.com/images/M/MV5BZDNlYzAyNDYtMDgwYi00ZGM4LWE3YTUtOGE3YTAzMjYyOGFkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,199,tt2216314,series,,,,,True,tt2216314,True,,,,3
Clifford's Puppy Days,2003–2006,TV-Y,01 Sep 2003,30 min,"Animation, Comedy, Family",N/A,Norman Bridwell,"Lara Jill Miller, Julie-Ann Dean, Masiela Lusha","The adventures of children's book character Clifford the Big Red Dog, set when Emily Elizabeth adopted him as a puppy.",English,"United States, United Kingdom, South Korea",1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BNGY1MWVlYjktYWRkNi00MDIyLTlhMGItMTc5ZTIxYjAxNzM5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,391,tt0377156,series,,,,,True,tt0377156,True,,,,2
Ribbit,2014,PG,25 Nov 2020,88 min,"Animation, Adventure, Comedy","Chuck Powers, Mamat Khalid","Amir Hafizi, Chuck Powers","Sean Astin, Tim Curry, Russell Peters",The tale of a frog with an identity crisis.,English,"Malaysia, United States, India",N/A,https://m.media-amazon.com/images/M/MV5BMjIwMDc5MTM0MF5BMl5BanBnXkFtZTgwNDQwODI0MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A,4.1,757,tt2066048,movie,N/A,N/A,N/A,N/A,True,tt2066048,True,,,,
My Animal Friends,2013–,N/A,01 Jan 2013,15 min,Family,N/A,N/A,N/A,"This series is a unique look at the early life and development of young animals, edited and narrated from the viewpoint of the animal's themselves. As children explore the wonders of animal life, their natural fascination will dee...",English,"United States, Czech Republic",N/A,N/A,[],N/A,N/A,N/A,tt6764142,series,,,,,True,tt6764142,True,,,,N/A
Worms,2013,PG,27 Mar 2015,80 min,"Animation, Adventure, Family","Paolo Conti, Arthur Nunes","Romeu di Sessa, Thomas LaPierre, Marcos Bernstein","Gabriel Bijos, Daniel Boaventura, Fabienne Carat","When Junior, an overprotected preteen worm, is accidentally brought up to the surface, he must face a risky journey back home, while learning the great powers of self-respect, trust and true friendship.",Portuguese,"Brazil, United States",2 nominations total,https://m.media-amazon.com/images/M/MV5BOTA1OTk3NGQtOTkzYi00Yjc4LTk1OTctZmY1MTY1Nzc3NDFlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,231,tt1756873,movie,N/A,N/A,N/A,N/A,True,tt1756873,True,,,,
Zoobabu,2010–2022,N/A,N/A,23 min,Animation,N/A,N/A,Thor Bishopric,What has stretchy cheeks and fast-moving feet? Add up the clues in these playful riddles and learn about dozens of animals from around the world.,Spanish,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2JiZWYxZjgtODc2YS00NjNlLThlOTAtOWM3NjRiMmEwYjI1XkEyXkFqcGdeQXVyNjgzNDU2ODI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",N/A,3.6,8,tt6953914,series,,,,,True,tt6953914,True,,,,1
Harry and the Hendersons,1987,PG,05 Jun 1987,110 min,"Comedy, Family, Fantasy",William Dear,"William Dear, Bill Martin, Ezra D. Rappaport","John Lithgow, Melinda Dillon, Margaret Langrick",The Henderson family adopt a friendly Sasquatch but have a hard time trying to keep the legend of 'Bigfoot' a secret.,English,United States,Won 1 Oscar. 2 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BZTk4NmJmN2UtZGJmZS00NWU1LWJmY2ItNWMxMmMxN2JhYTE2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.1,"39,544",tt0093148,movie,N/A,"$29,760,613",N/A,N/A,True,tt0093148,True,,,,
Cats & Dogs,2001,PG,04 Jul 2001,87 min,"Action, Adventure, Comedy",Lawrence Guterman,"John Requa, Glenn Ficarra","Alec Baldwin, Tobey Maguire, Jeff Goldblum","A look at the top-secret, high-tech espionage war going on between cats and dogs, of which their human owners are blissfully unaware.",English,"United States, Australia",2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMDEyYmE5MWMtNzg3Ny00NmVjLWJmZTUtMmUyOTliNDRiMDk2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,5.2,"65,108",tt0239395,movie,N/A,"$93,385,515",N/A,N/A,True,tt0239395,True,,,,
Atlantis: The Lost Empire,2001,PG,15 Jun 2001,95 min,"Animation, Action, Adventure","Gary Trousdale, Kirk Wise","Tab Murphy, Kirk Wise, Gary Trousdale","Michael J. Fox, Jim Varney, Corey Burton",A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.,"English, French, Spanish","United States, Japan",2 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BODYwZTQwMDEtYjgyZS00NzNhLWFhYWMtN2Q1Y2JmZjlmZDlhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.9,"145,597",tt0230011,movie,N/A,"$84,056,472",N/A,N/A,True,tt0230011,True,,,,
Tarzan & Jane,2002,G,23 Jul 2002,75 min,"Animation, Adventure, Family","Steve Loter, Victor Cook, Don MacKinnon, Lisa Schaffer(co-director)","Edgar Rice Burroughs (""Tarzan"" stories), Bill Motz, Bob Roth, Mirith J. Colao, John Behnke, Rob Humphrey, Jim Peterson, Jess Winfield, Jess Winfield (story), Dave Bullock (story), Adam Van Wyk (story)","Michael T. Weiss, Olivia d'Abo, Jeff Bennett, Jim Cummings","After being married an entire year, Jane thinks back on some of her and Tarzan's adventures as she searches for something special to mark the occasion with.",English,USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BMjAwMTM5NzM4OF5BMl5BanBnXkFtZTcwOTE2NDkyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,5.3,"5,919",tt0313680,movie,N/A,N/A,N/A,N/A,True,tt0313680,True,,,,
Atlantis: Milo's Return,2003,G,20 May 2003,70 min,"Animation, Action, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi","Victor Cook, Toby Shelton, Tad Stones","Thomas Hart (screenplay), Henry Gilroy (screenplay), Kevin Hopps (screenplay), Tad Stones (screenplay), Steve Englehart (screenplay), Marty Isenberg (screenplay)","James Arnold Taylor, Cree Summer, John Mahoney, Jacqueline Obradors",Milo and Kida reunite with their friends to investigate strange occurances around the world that seem to have links to the secrets of Atlantis.,"Norwegian, English",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BODJiZTEzNGEtNDkzNC00YTU3LWI2ODctYzY0OTU4NDQ3ZTU4XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,5.1,"8,573",tt0344864,movie,N/A,N/A,N/A,N/A,True,tt0344864,True,,,,
Winnie the Pooh: Springtime with Roo,2003,G,09 Mar 2004,65 min,"Animation, Adventure, Comedy, Drama, Family, Musical","Saul Blinkoff, Elliot M. Bour","A.A. Milne (characters), Tom Rogers","Jim Cummings, Ken Sansom, Jimmy Bennett, David Ogden Stiers","Roo is upset when Rabbit cancels Easter and declares ""Spring Cleaning Day"" instead.","English, Arabic",USA,6 nominations.,https://m.media-amazon.com/images/M/MV5BNzMyNDY4ODA4Ml5BMl5BanBnXkFtZTgwMTIwNjAwNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"1,947",tt0384696,movie,N/A,N/A,N/A,N/A,True,tt0384696,True,,,,
Pooh's Heffalump Movie,2005,G,11 Feb 2005,68 min,"Animation, Adventure, Comedy",Frank Nissen,"Brian Hohlfeld, Evan Spiliotopoulos, A.A. Milne","Jim Cummings, Brenda Blethyn, Kyle Stanger","When Roo sets off on his own into the Hundred Acre Wood, he discovers a friendly and playful Heffalump named Lumpy.",English,"United States, Japan, Germany, Canada, France, United Kingdom",1 nomination total,https://m.media-amazon.com/images/M/MV5BMTUyOTk5MDM4N15BMl5BanBnXkFtZTcwMTM0NDcyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.4,"9,229",tt0407121,movie,N/A,"$18,098,433",N/A,N/A,True,tt0407121,True,,,,
Kronk's New Groove,2005,G,13 Dec 2005,75 min,"Animation, Comedy, Family, Musical, Romance","Saul Blinkoff, Elliot M. Bour","Tony Leondis (story by), Michael LaBash (story by), Tom Rogers (story by), Tom Rogers (screenplay by), Michael Lucker","Patrick Warburton, Tracey Ullman, Eartha Kitt, David Spade","Kronk desperately tries to find ways to impress his dad, whom he can never please. But when things go wrong, Kronk kicks into comical gear and discovers the true riches in life are his friends and being ""true to your groove"".",English,USA,8 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ5NjQyOTU2MF5BMl5BanBnXkFtZTcwOTU0NjMzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,5.8,"12,034",tt0401398,movie,N/A,N/A,N/A,N/A,True,tt0401398,True,,,,
Corpse Bride,2005,PG,23 Sep 2005,77 min,"Animation, Comedy, Drama","Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel, John August","Johnny Depp, Helena Bonham Carter, Emily Watson","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",English,"United States, United Kingdom",Nominated for 1 Oscar. 9 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BMTk1MTY1NjU4MF5BMl5BanBnXkFtZTcwNjIzMTEzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.4,"324,184",tt0121164,movie,N/A,"$53,401,527",N/A,N/A,True,tt0121164,True,,,,
Underdogs,2013,PG,18 Jul 2013,85 min,"Animation, Adventure, Comedy",Juan José Campanella,"Eduardo Sacheri, Gastón Gorali, Juan José Campanella","Gabriel Almirón, Federico Cecere, Ezequiel Cipols",A young man named Amadeo sets off on an unexpected adventure with the players of his beloved Foosball game.,"Spanish, English","Argentina, Spain, United Kingdom, France, United States",8 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BMjI5MjA0NzA3NV5BMl5BanBnXkFtZTgwODgyNjk5NTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.4,"10,494",tt1634003,movie,04 Apr 2017,N/A,N/A,N/A,True,tt1634003,True,,,,
Yellowbird,2014,PG,07 Apr 2015,90 min,"Animation, Adventure, Comedy",Christian De Vita,"Antoine Barraud, Cory Edwards, Benjamin Renner","Arthur Dupont, Sara Forestier, Bruno Salomone","A hero's journey with a most unlikely hero. Yellowbird is a teeny tiny orphaned bird that has never left the nest, has no family, yet desperately wants one - That is, until he finds himself leading a flock on their migration to Af...",English,"France, Belgium",1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMjEwNjIxNDUzMV5BMl5BanBnXkFtZTgwNzE1OTE2MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"1,925",tt3526408,movie,N/A,N/A,N/A,N/A,True,tt3526408,True,,,,
Mr. Magoo,1997,PG,25 Dec 1997,87 min,"Adventure, Comedy, Family",Stanley Tong,"Pat Proft, Tom Sherohman","Leslie Nielsen, Kelly Lynch, Matt Keeslar",The myopic millionaire defeats jewel smugglers in his usual bumbling manner.,English,"United States, Canada",2 nominations total,https://m.media-amazon.com/images/M/MV5BNzQxMDQ3MDUtODJhMy00NDI5LWI4YmUtMWJkZjdhYzNlMTcxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,4.1,"16,840",tt0119718,movie,N/A,"$21,437,192",N/A,N/A,True,tt0119718,True,,,,
Air Bud 3,2000,G,12 Dec 2000,83 min,"Comedy, Drama, Family, Sport",Bill Bannerman,"Kevin DiCicco (character ""Air Bud""), Mick Whiting, Robert Vince, Anne Vince, Paul Tamasy (characters), Aaron Mendelsohn (characters)","Kevin Zegers, Dale Midkiff, David Glyn-Jones, Caitlin Wachs",A boy and his dog take on the world of soccer.,English,"USA, Canada",N/A,https://m.media-amazon.com/images/M/MV5BODM3NzQ4MzA2Nl5BMl5BanBnXkFtZTgwMTI4OTY4ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,"2,756",tt0161220,movie,N/A,N/A,N/A,N/A,True,tt0161220,True,,,,
Baby's Day Out,1994,PG,01 Jul 1994,99 min,"Adventure, Comedy, Crime",Patrick Read Johnson,John Hughes,"Lara Flynn Boyle, Joe Mantegna, Joe Pantoliano","After three kidnappers lose the baby they have kidnapped, both the cops and kidnappers go looking for the baby.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZWY5ZTI5YjUtZjQ2Ny00MzExLWEwMjUtYmUxNTE3MGJlNGQwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}]",N/A,6.2,"59,134",tt0109190,movie,N/A,"$16,827,402",N/A,N/A,True,tt0109190,True,,,,
Blank Check,1994,PG,11 Feb 1994,93 min,"Comedy, Crime, Family",Rupert Wainwright,"Blake Snyder, Colby Carr","Brian Bonsall, Karen Duffy, James Rebhorn","After a bike accident, a young boy inadvertently gains possession of a check for $1 million and proceeds to spend it, unaware that the gangsters it belongs to are in pursuit.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYWIwMzg5YzctY2MyNS00MDIxLTk5MTktOTk0YzJmZGRmNGJkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.3,"23,212",tt0109287,movie,N/A,"$30,577,969",N/A,N/A,True,tt0109287,True,,,,
Heavyweights,1995,PG,17 Feb 1995,97 min,"Comedy, Drama, Family",Steven Brill,"Judd Apatow, Steven Brill","Tom McGowan, Aaron Schwartz, Ben Stiller","Plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that it is a woodland hellhole run by a psycho ex-fitness instructor.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjVmZDg0OTAtN2QwZC00NmI0LTllY2QtOWFlOThlODdkZGIwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.6,"31,972",tt0110006,movie,N/A,"$17,689,177",N/A,N/A,True,tt0110006,True,,,,
Inspector Gadget 2,2003,G,11 Mar 2003,89 min,"Action, Comedy, Crime, Family, Sci-Fi",Alex Zamm,"Andy Heyward (characters), Jean Chalopin (characters), Bruno Bianchi (characters), Ron Anderson, William Robertson, Alex Zamm","French Stewart, Elaine Hendrix, Tony Martin, Caitlin Wachs","Inspector Gadget returns in this sequel to the 1999 hit. A glitched Gadget once again must fight his arch nemesis, Claw, with the aid of a female Gadget: G2.",English,"USA, Australia",4 nominations.,https://m.media-amazon.com/images/M/MV5BMTU1MjkxODEwNl5BMl5BanBnXkFtZTYwOTM4NDg2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,3.5,"5,882",tt0301454,movie,N/A,N/A,N/A,N/A,True,tt0301454,True,,,,
Air Bud: Spikes Back,2003,G,24 Jun 2003,87 min,"Comedy, Family, Sport",Mike Southon,"Kevin DiCicco (based on the character ""Air Bud"" created by), Robert Vince (story by), Anne Vince (screenplay by), Anna McRoberts (screenplay by), Paul Tamasy (based on characters created by), Aaron Mendelsohn (based on characters created by)","Darren J. Birch, Christopher Bishop, Tyler Boissonnault, J. Winston Carroll",Disney serves up adventure with everyone's favorite golden retriever!,English,Canada,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTc4NDg4NjE5Nl5BMl5BanBnXkFtZTgwODQwMDc4ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A,4.1,"1,779",tt0337812,movie,08 Mar 2005,N/A,N/A,N/A,True,tt0337812,True,,,,
D2: The Mighty Ducks,1994,PG,25 Mar 1994,106 min,"Comedy, Drama, Family",Sam Weisman,Steven Brill,"Emilio Estevez, Kathryn Erbe, Michael Tucker",Can Gordon's team win the Junior Goodwill Games in California in spite of all the set-backs?,"English, Icelandic",United States,N/A,https://m.media-amazon.com/images/M/MV5BNWM2ZmUwOTEtZjZjYy00NDRjLWJkNWEtMTExNGIzZjIxNzgzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,6.1,"44,720",tt0109520,movie,N/A,"$45,610,410",N/A,N/A,True,tt0109520,True,,,,
"Honey, I Shrunk the Kids",1989,PG,23 Jun 1989,93 min,"Adventure, Comedy, Family",Joe Johnston,"Stuart Gordon, Brian Yuzna, Ed Naha","Rick Moranis, Matt Frewer, Marcia Strassman",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,English,"United States, Mexico",Won 1 BAFTA Award2 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMWZmMDA5OGUtNmUzZi00MTkyLWE2MTctNmRkOWUwMWViNjNkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.4,"175,324",tt0097523,movie,N/A,"$130,724,172",N/A,N/A,True,tt0097523,True,,,,
Air Buddies,2006,PG,12 Dec 2006,80 min,"Adventure, Comedy, Family",Robert Vince,"Robert Vince, Anna McRoberts, Phil Hanley, Kevin DiCicco (character ""Air Bud""), Paul Tamasy (characters), Aaron Mendelsohn (characters)","Cascy Beddow, Jane Carr, Kelly Chapek, Patrick Cranshaw","When dad BUDDY and mom MOLLY are dognapped, their five adorable pups, the AIR BUDDIES, must save the day...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTUzNTg4MjEyN15BMl5BanBnXkFtZTgwNTIxMDc4ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,"3,445",tt0470982,movie,N/A,N/A,N/A,N/A,True,tt0470982,True,,,,
Dr. Dolittle: Tail to the Chief,2008,PG,04 Mar 2008,85 min,"Comedy, Family",Craig Shapiro,"Matt Lieberman (teleplay by), Hugh Lofting (based upon the ""Dr. Dolittle"" stories by), Matt Lieberman (story by), Kathleen Laccinole (teleplay by)","Kyla Pratt, Peter Coyote, Malcolm Stewart, Niall Matter","Maya Dolittle, who can talk to animals like her father, is placed on special assignment by the President of the United States of America.",English,"USA, Canada",N/A,https://m.media-amazon.com/images/M/MV5BZTk0NDI1YzAtZWIyMy00MTVkLWE3NWEtMTVhMWU5MjBjNWUyXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A,4.0,"2,472",tt1024724,movie,N/A,N/A,N/A,N/A,True,tt1024724,True,,,,
Flicka 2,2010,PG,04 May 2010,96 min,Family,Michael Damian,"Jennifer Robinson, Mary O'Hara (character in the novel ""My Friend Flicka"")","Patrick Warburton, Tammin Sursok, Clint Black, Reilly Dolman",A big-city teenage girl is forced to live on a ranch in Wyoming and bonds with a wild horse.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjUyMjgzODU1MF5BMl5BanBnXkFtZTcwODQ5Mzk2Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,"1,540",tt1381767,movie,N/A,N/A,N/A,N/A,True,tt1381767,True,,,,
